loan_id,vintage_month,months_on_book,snapshot_month,delinquency_state
109720137,2017-06,15,2018-08,current
109720137,2017-06,16,2018-09,current
109720137,2017-06,17,2018-10,current
109720137,2017-06,18,2018-11,current
109720137,2017-06,19,2018-12,current
109720137,2017-06,20,2019-01,current
109720137,2017-06,21,2019-02,paid_off
23854459,2014-08,1,2014-08,current
23854459,2014-08,2,2014-09,current
23854459,2014-08,3,2014-10,current
23854459,2014-08,4,2014-11,current
23854459,2014-08,5,2014-12,current
23854459,2014-08,6,2015-01,current
23854459,2014-08,7,2015-02,current
23854459,2014-08,8,2015-03,current
23854459,2014-08,9,2015-04,current
23854459,2014-08,10,2015-05,current
23854459,2014-08,11,2015-06,current
23854459,2014-08,12,2015-07,current
23854459,2014-08,13,2015-08,current
23854459,2014-08,14,2015-09,current
23854459,2014-08,15,2015-10,current
23854459,2014-08,16,2015-11,current
23854459,2014-08,17,2015-12,current
23854459,2014-08,18,2016-01,current
23854459,2014-08,19,2016-02,current
23854459,2014-08,20,2016-03,current
23854459,2014-08,21,2016-04,current
23854459,2014-08,22,2016-05,current
23854459,2014-08,23,2016-06,current
23854459,2014-08,24,2016-07,current
23854459,2014-08,25,2016-08,current
23854459,2014-08,26,2016-09,current
23854459,2014-08,27,2016-10,current
23854459,2014-08,28,2016-11,current
23854459,2014-08,29,2016-12,paid_off
106237494,2017-05,1,2017-05,current
106237494,2017-05,2,2017-06,current
106237494,2017-05,3,2017-07,current
106237494,2017-05,4,2017-08,current
106237494,2017-05,5,2017-09,current
106237494,2017-05,6,2017-10,current
106237494,2017-05,7,2017-11,current
106237494,2017-05,8,2017-12,current
106237494,2017-05,9,2018-01,current
106237494,2017-05,10,2018-02,current
106237494,2017-05,11,2018-03,current
106237494,2017-05,12,2018-04,current
106237494,2017-05,13,2018-05,current
106237494,2017-05,14,2018-06,current
106237494,2017-05,15,2018-07,current
106237494,2017-05,16,2018-08,current
106237494,2017-05,17,2018-09,current
106237494,2017-05,18,2018-10,current
106237494,2017-05,19,2018-11,current
106237494,2017-05,20,2018-12,current
106237494,2017-05,21,2019-01,current
106237494,2017-05,22,2019-02,current
106237494,2017-05,23,2019-03,current
106237494,2017-05,24,2019-04,current
106237494,2017-05,25,2019-05,current
106237494,2017-05,26,2019-06,current
106237494,2017-05,27,2019-07,current
106237494,2017-05,28,2019-08,current
106237494,2017-05,29,2019-09,current
106237494,2017-05,30,2019-10,dpd30
106237494,2017-05,31,2019-11,current
106237494,2017-05,32,2019-12,current
106237494,2017-05,33,2020-01,current
106237494,2017-05,34,2020-02,current
106237494,2017-05,35,2020-03,current
106237494,2017-05,36,2020-04,current
106237494,2017-05,37,2020-05,current
106237494,2017-05,38,2020-06,paid_off
134963392,2018-06,1,2018-06,current
134963392,2018-06,2,2018-07,current
134963392,2018-06,3,2018-08,current
134963392,2018-06,4,2018-09,current
134963392,2018-06,5,2018-10,current
134963392,2018-06,6,2018-11,current
134963392,2018-06,7,2018-12,current
134963392,2018-06,8,2019-01,current
134963392,2018-06,9,2019-02,current
134963392,2018-06,10,2019-03,current
134963392,2018-06,11,2019-04,current
134963392,2018-06,12,2019-05,current
134963392,2018-06,13,2019-06,current
134963392,2018-06,14,2019-07,current
134963392,2018-06,15,2019-08,current
134963392,2018-06,16,2019-09,current
134963392,2018-06,17,2019-10,current
134963392,2018-06,18,2019-11,current
134963392,2018-06,19,2019-12,current
134963392,2018-06,20,2020-01,current
134963392,2018-06,21,2020-02,current
134963392,2018-06,22,2020-03,current
134963392,2018-06,23,2020-04,current
134963392,2018-06,24,2020-05,current
134963392,2018-06,25,2020-06,current
134963392,2018-06,26,2020-07,current
134963392,2018-06,27,2020-08,current
134963392,2018-06,28,2020-09,current
134963392,2018-06,29,2020-10,current
134963392,2018-06,30,2020-11,current
134963392,2018-06,31,2020-12,current
134963392,2018-06,32,2021-01,current
134963392,2018-06,33,2021-02,current
134963392,2018-06,34,2021-03,current
134963392,2018-06,35,2021-04,current
134963392,2018-06,36,2021-05,current
134963392,2018-06,37,2021-06,current
134963392,2018-06,38,2021-07,current
134963392,2018-06,39,2021-08,current
134963392,2018-06,40,2021-09,current
134963392,2018-06,41,2021-10,current
134963392,2018-06,42,2021-11,dpd30
134963392,2018-06,43,2021-12,current
134963392,2018-06,44,2022-01,current
134963392,2018-06,45,2022-02,current
134963392,2018-06,46,2022-03,current
134963392,2018-06,47,2022-04,current
134963392,2018-06,48,2022-05,current
134963392,2018-06,49,2022-06,current
134963392,2018-06,50,2022-07,dpd30
134963392,2018-06,51,2022-08,dpd60
134963392,2018-06,52,2022-09,dpd30
134963392,2018-06,53,2022-10,dpd60
134963392,2018-06,54,2022-11,dpd60
134963392,2018-06,55,2022-12,dpd60
134963392,2018-06,56,2023-01,dpd90
134963392,2018-06,57,2023-02,default
114171117,2017-07,1,2017-07,current
114171117,2017-07,2,2017-08,current
114171117,2017-07,3,2017-09,current
114171117,2017-07,4,2017-10,current
114171117,2017-07,5,2017-11,current
114171117,2017-07,6,2017-12,current
114171117,2017-07,7,2018-01,current
114171117,2017-07,8,2018-02,current
114171117,2017-07,9,2018-03,current
114171117,2017-07,10,2018-04,current
114171117,2017-07,11,2018-05,current
114171117,2017-07,12,2018-06,current
114171117,2017-07,13,2018-07,current
114171117,2017-07,14,2018-08,current
114171117,2017-07,15,2018-09,paid_off
98845584,2017-02,1,2017-02,current
98845584,2017-02,2,2017-03,current
98845584,2017-02,3,2017-04,current
98845584,2017-02,4,2017-05,current
98845584,2017-02,5,2017-06,current
98845584,2017-02,6,2017-07,current
98845584,2017-02,7,2017-08,current
98845584,2017-02,8,2017-09,current
98845584,2017-02,9,2017-10,dpd30
98845584,2017-02,10,2017-11,current
98845584,2017-02,11,2017-12,current
98845584,2017-02,12,2018-01,current
98845584,2017-02,13,2018-02,current
98845584,2017-02,14,2018-03,current
98845584,2017-02,15,2018-04,current
98845584,2017-02,16,2018-05,current
98845584,2017-02,17,2018-06,current
98845584,2017-02,18,2018-07,current
98845584,2017-02,19,2018-08,current
98845584,2017-02,20,2018-09,dpd30
98845584,2017-02,21,2018-10,dpd60
98845584,2017-02,22,2018-11,dpd30
98845584,2017-02,23,2018-12,current
98845584,2017-02,24,2019-01,current
98845584,2017-02,25,2019-02,current
98845584,2017-02,26,2019-03,current
98845584,2017-02,27,2019-04,current
98845584,2017-02,28,2019-05,current
98845584,2017-02,29,2019-06,current
98845584,2017-02,30,2019-07,current
98845584,2017-02,31,2019-08,current
98845584,2017-02,32,2019-09,current
98845584,2017-02,33,2019-10,current
98845584,2017-02,34,2019-11,current
98845584,2017-02,35,2019-12,current
98845584,2017-02,36,2020-01,current
26790121,2014-09,1,2014-09,current
26790121,2014-09,2,2014-10,current
26790121,2014-09,3,2014-11,current
26790121,2014-09,4,2014-12,current
26790121,2014-09,5,2015-01,current
26790121,2014-09,6,2015-02,current
26790121,2014-09,7,2015-03,current
26790121,2014-09,8,2015-04,current
26790121,2014-09,9,2015-05,current
26790121,2014-09,10,2015-06,current
26790121,2014-09,11,2015-07,current
26790121,2014-09,12,2015-08,current
26790121,2014-09,13,2015-09,current
26790121,2014-09,14,2015-10,current
26790121,2014-09,15,2015-11,current
26790121,2014-09,16,2015-12,current
26790121,2014-09,17,2016-01,current
26790121,2014-09,18,2016-02,current
26790121,2014-09,19,2016-03,current
26790121,2014-09,20,2016-04,current
26790121,2014-09,21,2016-05,current
26790121,2014-09,22,2016-06,current
26790121,2014-09,23,2016-07,current
26790121,2014-09,24,2016-08,current
26790121,2014-09,25,2016-09,current
26790121,2014-09,26,2016-10,current
26790121,2014-09,27,2016-11,current
26790121,2014-09,28,2016-12,current
26790121,2014-09,29,2017-01,current
26790121,2014-09,30,2017-02,current
26790121,2014-09,31,2017-03,current
26790121,2014-09,32,2017-04,current
26790121,2014-09,33,2017-05,current
26790121,2014-09,34,2017-06,current
26790121,2014-09,35,2017-07,current
26790121,2014-09,36,2017-08,current
26790121,2014-09,37,2017-09,current
26790121,2014-09,38,2017-10,current
26790121,2014-09,39,2017-11,current
26790121,2014-09,40,2017-12,current
26790121,2014-09,41,2018-01,current
26790121,2014-09,42,2018-02,current
26790121,2014-09,43,2018-03,current
26790121,2014-09,44,2018-04,current
26790121,2014-09,45,2018-05,current
26790121,2014-09,46,2018-06,current
26790121,2014-09,47,2018-07,current
26790121,2014-09,48,2018-08,current
26790121,2014-09,49,2018-09,current
26790121,2014-09,50,2018-10,current
26790121,2014-09,51,2018-11,current
26790121,2014-09,52,2018-12,current
26790121,2014-09,53,2019-01,current
26790121,2014-09,54,2019-02,current
26790121,2014-09,55,2019-03,current
26790121,2014-09,56,2019-04,current
26790121,2014-09,57,2019-05,current
26790121,2014-09,58,2019-06,current
26790121,2014-09,59,2019-07,current
26790121,2014-09,60,2019-08,current
113822227,2017-07,1,2017-07,current
113822227,2017-07,2,2017-08,current
113822227,2017-07,3,2017-09,current
113822227,2017-07,4,2017-10,current
113822227,2017-07,5,2017-11,current
113822227,2017-07,6,2017-12,current
113822227,2017-07,7,2018-01,dpd30
113822227,2017-07,8,2018-02,dpd30
113822227,2017-07,9,2018-03,dpd60
113822227,2017-07,10,2018-04,dpd60
113822227,2017-07,11,2018-05,dpd90
113822227,2017-07,12,2018-06,default
31337014,2014-11,1,2014-11,paid_off
38515000,2015-01,1,2015-01,current
38515000,2015-01,2,2015-02,current
38515000,2015-01,3,2015-03,current
38515000,2015-01,4,2015-04,current
38515000,2015-01,5,2015-05,current
38515000,2015-01,6,2015-06,current
38515000,2015-01,7,2015-07,current
38515000,2015-01,8,2015-08,paid_off
6329306,2013-07,1,2013-07,current
6329306,2013-07,2,2013-08,current
6329306,2013-07,3,2013-09,current
6329306,2013-07,4,2013-10,current
6329306,2013-07,5,2013-11,current
6329306,2013-07,6,2013-12,current
6329306,2013-07,7,2014-01,current
6329306,2013-07,8,2014-02,current
6329306,2013-07,9,2014-03,current
6329306,2013-07,10,2014-04,dpd30
6329306,2013-07,11,2014-05,current
6329306,2013-07,12,2014-06,current
6329306,2013-07,13,2014-07,current
6329306,2013-07,14,2014-08,current
6329306,2013-07,15,2014-09,current
6329306,2013-07,16,2014-10,current
6329306,2013-07,17,2014-11,current
6329306,2013-07,18,2014-12,current
6329306,2013-07,19,2015-01,current
6329306,2013-07,20,2015-02,current
6329306,2013-07,21,2015-03,current
6329306,2013-07,22,2015-04,current
6329306,2013-07,23,2015-05,current
6329306,2013-07,24,2015-06,current
6329306,2013-07,25,2015-07,current
6329306,2013-07,26,2015-08,current
6329306,2013-07,27,2015-09,current
6329306,2013-07,28,2015-10,paid_off
129337498,2018-03,1,2018-03,current
129337498,2018-03,2,2018-04,current
129337498,2018-03,3,2018-05,current
129337498,2018-03,4,2018-06,current
129337498,2018-03,5,2018-07,current
129337498,2018-03,6,2018-08,current
129337498,2018-03,7,2018-09,current
129337498,2018-03,8,2018-10,current
129337498,2018-03,9,2018-11,current
129337498,2018-03,10,2018-12,current
129337498,2018-03,11,2019-01,current
129337498,2018-03,12,2019-02,current
129337498,2018-03,13,2019-03,current
129337498,2018-03,14,2019-04,current
129337498,2018-03,15,2019-05,current
129337498,2018-03,16,2019-06,current
129337498,2018-03,17,2019-07,current
129337498,2018-03,18,2019-08,current
129337498,2018-03,19,2019-09,current
129337498,2018-03,20,2019-10,current
129337498,2018-03,21,2019-11,current
129337498,2018-03,22,2019-12,current
129337498,2018-03,23,2020-01,current
129337498,2018-03,24,2020-02,current
129337498,2018-03,25,2020-03,current
129337498,2018-03,26,2020-04,current
129337498,2018-03,27,2020-05,current
129337498,2018-03,28,2020-06,current
129337498,2018-03,29,2020-07,current
129337498,2018-03,30,2020-08,current
129337498,2018-03,31,2020-09,current
129337498,2018-03,32,2020-10,current
129337498,2018-03,33,2020-11,current
129337498,2018-03,34,2020-12,current
129337498,2018-03,35,2021-01,current
129337498,2018-03,36,2021-02,current
78229416,2016-05,1,2016-05,current
78229416,2016-05,2,2016-06,current
78229416,2016-05,3,2016-07,current
78229416,2016-05,4,2016-08,current
78229416,2016-05,5,2016-09,current
78229416,2016-05,6,2016-10,current
78229416,2016-05,7,2016-11,paid_off
10704599,2014-01,1,2014-01,current
10704599,2014-01,2,2014-02,current
10704599,2014-01,3,2014-03,current
10704599,2014-01,4,2014-04,current
10704599,2014-01,5,2014-05,current
10704599,2014-01,6,2014-06,current
10704599,2014-01,7,2014-07,current
10704599,2014-01,8,2014-08,paid_off
142953782,2018-11,1,2018-11,current
142953782,2018-11,2,2018-12,current
142953782,2018-11,3,2019-01,dpd30
142953782,2018-11,4,2019-02,dpd30
142953782,2018-11,5,2019-03,dpd30
142953782,2018-11,6,2019-04,dpd30
142953782,2018-11,7,2019-05,current
142953782,2018-11,8,2019-06,current
142953782,2018-11,9,2019-07,current
142953782,2018-11,10,2019-08,current
142953782,2018-11,11,2019-09,current
142953782,2018-11,12,2019-10,current
142953782,2018-11,13,2019-11,current
142953782,2018-11,14,2019-12,current
142953782,2018-11,15,2020-01,current
142953782,2018-11,16,2020-02,current
142953782,2018-11,17,2020-03,current
142953782,2018-11,18,2020-04,current
142953782,2018-11,19,2020-05,current
142953782,2018-11,20,2020-06,current
142953782,2018-11,21,2020-07,current
142953782,2018-11,22,2020-08,current
142953782,2018-11,23,2020-09,current
142953782,2018-11,24,2020-10,current
142953782,2018-11,25,2020-11,current
142953782,2018-11,26,2020-12,current
142953782,2018-11,27,2021-01,current
142953782,2018-11,28,2021-02,current
142953782,2018-11,29,2021-03,current
142953782,2018-11,30,2021-04,current
142953782,2018-11,31,2021-05,current
142953782,2018-11,32,2021-06,current
142953782,2018-11,33,2021-07,dpd30
142953782,2018-11,34,2021-08,dpd30
142953782,2018-11,35,2021-09,dpd60
142953782,2018-11,36,2021-10,dpd60
120036379,2017-10,1,2017-10,current
120036379,2017-10,2,2017-11,current
120036379,2017-10,3,2017-12,current
120036379,2017-10,4,2018-01,current
120036379,2017-10,5,2018-02,current
120036379,2017-10,6,2018-03,current
120036379,2017-10,7,2018-04,paid_off
10127480,2013-12,1,2013-12,current
10127480,2013-12,2,2014-01,current
10127480,2013-12,3,2014-02,current
10127480,2013-12,4,2014-03,current
10127480,2013-12,5,2014-04,current
10127480,2013-12,6,2014-05,current
10127480,2013-12,7,2014-06,current
10127480,2013-12,8,2014-07,current
10127480,2013-12,9,2014-08,current
10127480,2013-12,10,2014-09,current
10127480,2013-12,11,2014-10,current
10127480,2013-12,12,2014-11,current
10127480,2013-12,13,2014-12,current
10127480,2013-12,14,2015-01,current
10127480,2013-12,15,2015-02,current
10127480,2013-12,16,2015-03,current
10127480,2013-12,17,2015-04,current
10127480,2013-12,18,2015-05,current
10127480,2013-12,19,2015-06,paid_off
121379542,2017-10,1,2017-10,current
121379542,2017-10,2,2017-11,current
121379542,2017-10,3,2017-12,current
121379542,2017-10,4,2018-01,current
121379542,2017-10,5,2018-02,current
121379542,2017-10,6,2018-03,current
121379542,2017-10,7,2018-04,current
121379542,2017-10,8,2018-05,current
121379542,2017-10,9,2018-06,dpd30
121379542,2017-10,10,2018-07,dpd30
121379542,2017-10,11,2018-08,dpd30
121379542,2017-10,12,2018-09,dpd60
121379542,2017-10,13,2018-10,dpd60
121379542,2017-10,14,2018-11,dpd30
121379542,2017-10,15,2018-12,dpd30
121379542,2017-10,16,2019-01,current
121379542,2017-10,17,2019-02,current
121379542,2017-10,18,2019-03,dpd30
121379542,2017-10,19,2019-04,current
121379542,2017-10,20,2019-05,current
121379542,2017-10,21,2019-06,current
121379542,2017-10,22,2019-07,current
121379542,2017-10,23,2019-08,current
121379542,2017-10,24,2019-09,current
121379542,2017-10,25,2019-10,current
121379542,2017-10,26,2019-11,current
121379542,2017-10,27,2019-12,current
121379542,2017-10,28,2020-01,current
121379542,2017-10,29,2020-02,current
121379542,2017-10,30,2020-03,current
121379542,2017-10,31,2020-04,current
121379542,2017-10,32,2020-05,current
121379542,2017-10,33,2020-06,current
121379542,2017-10,34,2020-07,current
121379542,2017-10,35,2020-08,current
121379542,2017-10,36,2020-09,current
141896970,2018-10,1,2018-10,current
141896970,2018-10,2,2018-11,current
141896970,2018-10,3,2018-12,current
141896970,2018-10,4,2019-01,current
141896970,2018-10,5,2019-02,current
141896970,2018-10,6,2019-03,current
141896970,2018-10,7,2019-04,current
141896970,2018-10,8,2019-05,current
141896970,2018-10,9,2019-06,current
141896970,2018-10,10,2019-07,current
141896970,2018-10,11,2019-08,current
141896970,2018-10,12,2019-09,current
141896970,2018-10,13,2019-10,current
141896970,2018-10,14,2019-11,current
141896970,2018-10,15,2019-12,current
141896970,2018-10,16,2020-01,current
141896970,2018-10,17,2020-02,current
141896970,2018-10,18,2020-03,current
141896970,2018-10,19,2020-04,current
141896970,2018-10,20,2020-05,current
141896970,2018-10,21,2020-06,current
141896970,2018-10,22,2020-07,current
141896970,2018-10,23,2020-08,current
141896970,2018-10,24,2020-09,current
141896970,2018-10,25,2020-10,current
141896970,2018-10,26,2020-11,current
141896970,2018-10,27,2020-12,current
141896970,2018-10,28,2021-01,current
141896970,2018-10,29,2021-02,current
141896970,2018-10,30,2021-03,current
141896970,2018-10,31,2021-04,current
141896970,2018-10,32,2021-05,current
141896970,2018-10,33,2021-06,current
141896970,2018-10,34,2021-07,dpd30
141896970,2018-10,35,2021-08,dpd30
141896970,2018-10,36,2021-09,dpd30
126376310,2018-01,1,2018-01,current
126376310,2018-01,2,2018-02,current
126376310,2018-01,3,2018-03,current
126376310,2018-01,4,2018-04,current
126376310,2018-01,5,2018-05,current
126376310,2018-01,6,2018-06,current
126376310,2018-01,7,2018-07,current
126376310,2018-01,8,2018-08,current
126376310,2018-01,9,2018-09,current
126376310,2018-01,10,2018-10,current
126376310,2018-01,11,2018-11,current
126376310,2018-01,12,2018-12,current
126376310,2018-01,13,2019-01,current
126376310,2018-01,14,2019-02,current
126376310,2018-01,15,2019-03,current
126376310,2018-01,16,2019-04,current
