loan_id,defaulted_12m,grade,purpose,home_ownership,emp_length,annual_inc,dti,fico_range_low
131508050,0,A,home_improvement,MORTGAGE,< 1 year,30000.0,24.96,700.0
131516075,0,A,credit_card,MORTGAGE,7 years,80000.0,33.18,710.0
131520838,0,C,credit_card,RENT,1 year,200000.0,9.03,665.0
131569115,0,B,debt_consolidation,MORTGAGE,2 years,88000.0,17.41,710.0
131613083,0,A,credit_card,RENT,1 year,42000.0,22.5,725.0
131629229,0,B,debt_consolidation,MORTGAGE,2 years,170000.0,9.62,685.0
131652756,0,B,debt_consolidation,RENT,10+ years,64844.48,31.26,710.0
131657405,0,F,debt_consolidation,MORTGAGE,10+ years,80000.0,33.59,680.0
131707644,0,B,debt_consolidation,OWN,10+ years,290000.0,0.14,795.0
131718764,0,A,debt_consolidation,RENT,2 years,65000.0,12.99,755.0
131724827,0,C,debt_consolidation,RENT,4 years,60000.0,27.2,710.0
131911216,0,B,home_improvement,MORTGAGE,2 years,40000.0,7.77,730.0
131992474,0,B,debt_consolidation,RENT,5 years,301260.0,6.15,680.0
132023882,0,A,other,OWN,8 years,285000.0,0.44,765.0
132054735,0,A,debt_consolidation,MORTGAGE,10+ years,115000.0,29.53,715.0
132055371,0,A,debt_consolidation,OWN,,34000.0,57.08,815.0
132061151,0,A,debt_consolidation,MORTGAGE,9 years,42000.0,35.69,685.0
132075240,0,E,credit_card,OWN,10+ years,41000.0,26.7,680.0
132113629,0,E,debt_consolidation,OWN,10+ years,40000.0,49.26,675.0
132156091,0,D,debt_consolidation,MORTGAGE,1 year,275000.0,11.16,715.0
132180710,0,B,debt_consolidation,OWN,,50000.0,15.12,790.0
132244401,0,D,other,RENT,10+ years,60008.0,24.0,670.0
132290293,0,F,debt_consolidation,RENT,10+ years,30000.0,36.88,695.0
132308704,0,E,moving,RENT,,39360.0,55.88,665.0
132310973,0,A,debt_consolidation,OWN,7 years,85000.0,7.7,765.0
132319211,0,E,debt_consolidation,RENT,4 years,75000.0,17.63,690.0
132352291,0,A,debt_consolidation,RENT,2 years,53000.0,14.56,660.0
132367064,0,C,home_improvement,MORTGAGE,2 years,106772.0,28.8,700.0
132383742,0,E,debt_consolidation,RENT,3 years,49785.0,36.79,670.0
132395394,0,C,credit_card,MORTGAGE,5 years,84000.0,26.73,725.0
132401103,0,C,credit_card,MORTGAGE,8 years,70000.0,26.42,700.0
132402030,0,A,credit_card,RENT,3 years,35000.0,11.21,685.0
132429923,0,F,home_improvement,RENT,3 years,67000.0,5.84,675.0
132436331,0,D,debt_consolidation,MORTGAGE,8 years,37000.0,36.07,670.0
132457692,0,A,other,OWN,10+ years,98100.0,13.28,825.0
132472321,0,A,vacation,RENT,1 year,64800.0,11.22,695.0
132483821,0,C,credit_card,RENT,10+ years,60000.0,32.74,765.0
132515144,0,A,house,OWN,10+ years,80000.0,11.64,700.0
132516903,0,B,debt_consolidation,MORTGAGE,10+ years,45000.0,11.2,670.0
132582887,0,B,house,MORTGAGE,,56000.0,9.49,695.0
132594986,0,C,debt_consolidation,OWN,10+ years,79300.0,26.77,710.0
132669868,0,G,debt_consolidation,OWN,,31000.0,37.79,660.0
132671673,0,C,debt_consolidation,RENT,9 years,38000.0,27.67,665.0
132763656,0,E,debt_consolidation,RENT,6 years,96000.0,21.65,670.0
132764031,0,F,major_purchase,MORTGAGE,10+ years,67000.0,23.23,670.0
132784790,0,B,credit_card,RENT,2 years,90000.0,20.43,725.0
132814305,0,A,debt_consolidation,RENT,10+ years,35000.0,6.31,735.0
132860231,0,D,debt_consolidation,RENT,6 years,20000.0,55.1,700.0
132875187,0,B,debt_consolidation,RENT,2 years,51000.0,8.78,715.0
132885710,0,G,credit_card,RENT,1 year,47000.0,40.65,675.0
132898310,0,E,debt_consolidation,MORTGAGE,4 years,32000.0,15.6,660.0
132921558,0,E,debt_consolidation,RENT,< 1 year,26800.0,16.08,665.0
132983711,0,B,house,OWN,10+ years,260000.0,8.42,700.0
132998139,0,A,debt_consolidation,MORTGAGE,8 years,107000.0,20.21,725.0
133039312,0,E,house,RENT,10+ years,55000.0,18.98,745.0
133077716,0,C,small_business,RENT,10+ years,75000.0,13.26,710.0
133130279,0,A,debt_consolidation,MORTGAGE,,33000.0,12.98,740.0
133208690,0,C,debt_consolidation,MORTGAGE,10+ years,130000.0,26.21,715.0
133211024,0,B,debt_consolidation,MORTGAGE,8 years,79000.0,22.53,710.0
133314394,0,C,debt_consolidation,RENT,1 year,14000.0,8.58,700.0
133343274,0,F,debt_consolidation,RENT,< 1 year,38500.0,33.85,690.0
133396150,0,G,house,RENT,< 1 year,50000.0,1.44,715.0
133432186,0,A,credit_card,MORTGAGE,10+ years,65000.0,17.47,725.0
133566293,0,A,car,RENT,3 years,42000.0,12.94,780.0
133598607,0,B,major_purchase,MORTGAGE,1 year,90000.0,4.8,775.0
133629269,0,A,credit_card,MORTGAGE,< 1 year,68000.0,25.63,700.0
133631255,0,B,credit_card,MORTGAGE,2 years,65000.0,17.34,675.0
133715647,0,C,other,RENT,10+ years,47650.0,25.01,715.0
133716573,0,E,debt_consolidation,RENT,9 years,90000.0,24.63,665.0
133760657,0,B,debt_consolidation,OWN,5 years,73000.0,33.55,775.0
133761026,0,B,medical,RENT,9 years,175000.0,13.04,735.0
133802714,0,C,home_improvement,MORTGAGE,3 years,103000.0,20.55,660.0
133823303,0,B,debt_consolidation,MORTGAGE,3 years,67000.0,16.96,720.0
133829766,0,F,other,RENT,2 years,150000.0,8.46,680.0
133879960,0,D,credit_card,MORTGAGE,10+ years,52500.0,34.35,695.0
133906692,0,F,debt_consolidation,MORTGAGE,10+ years,45000.0,12.56,670.0
133943182,0,F,medical,RENT,6 years,56000.0,34.25,660.0
134006141,0,A,credit_card,OWN,10+ years,155500.0,13.02,690.0
134042125,0,A,credit_card,MORTGAGE,,55000.0,5.59,680.0
134103166,0,D,medical,RENT,10+ years,60713.0,38.29,740.0
134123225,0,A,credit_card,MORTGAGE,10+ years,90000.0,13.52,685.0
134127285,0,D,debt_consolidation,OWN,10+ years,30000.0,27.16,665.0
134142253,0,D,debt_consolidation,RENT,2 years,138000.0,4.48,670.0
134336210,0,A,debt_consolidation,MORTGAGE,< 1 year,90000.0,28.79,700.0
134359499,0,F,debt_consolidation,RENT,10+ years,59675.0,26.93,675.0
134361228,0,C,other,RENT,10+ years,90000.0,8.31,675.0
134396216,0,F,debt_consolidation,RENT,6 years,57000.0,13.54,665.0
134413283,0,A,debt_consolidation,MORTGAGE,10+ years,120000.0,17.17,725.0
134598776,0,G,home_improvement,MORTGAGE,10+ years,62000.0,19.9,700.0
134621486,0,D,debt_consolidation,RENT,2 years,30000.0,29.48,700.0
134648096,0,A,credit_card,RENT,10+ years,68000.0,31.27,725.0
134693819,0,D,debt_consolidation,MORTGAGE,,43000.0,38.79,685.0
134731410,0,A,credit_card,MORTGAGE,3 years,58000.0,12.52,690.0
134844638,0,C,other,RENT,,14000.0,3.0,700.0
134880176,0,F,debt_consolidation,MORTGAGE,4 years,42000.0,30.86,735.0
134892071,1,F,debt_consolidation,RENT,9 years,170000.0,16.35,700.0
134906148,0,A,house,MORTGAGE,8 years,155000.0,0.19,690.0
134927440,0,D,debt_consolidation,RENT,10+ years,35308.0,34.98,705.0
134955610,0,B,credit_card,RENT,,70000.0,8.61,685.0
134963392,0,E,other,MORTGAGE,10+ years,58501.0,16.62,680.0
134963756,0,A,moving,RENT,< 1 year,45000.0,17.15,760.0
134970363,0,A,medical,RENT,10+ years,64000.0,9.04,810.0
135035375,0,G,debt_consolidation,RENT,6 years,80000.0,22.85,685.0
135086600,0,F,debt_consolidation,RENT,3 years,96000.0,30.23,660.0
135108929,0,A,credit_card,MORTGAGE,7 years,160000.0,14.66,785.0
135110660,1,C,debt_consolidation,RENT,10+ years,50000.0,10.68,685.0
135128101,0,B,credit_card,MORTGAGE,5 years,45000.0,8.61,660.0
135246729,0,B,debt_consolidation,MORTGAGE,3 years,175000.0,12.68,680.0
135266305,0,C,home_improvement,MORTGAGE,10+ years,113000.0,7.7,715.0
135313191,0,D,debt_consolidation,RENT,,18000.0,32.47,660.0
135402483,0,C,debt_consolidation,MORTGAGE,10+ years,95000.0,34.77,715.0
135491047,0,B,debt_consolidation,MORTGAGE,2 years,54800.0,8.39,675.0
135553067,0,D,debt_consolidation,MORTGAGE,6 years,67500.0,22.83,665.0
135583845,0,A,credit_card,RENT,9 years,97000.0,9.87,675.0
135595439,0,C,credit_card,MORTGAGE,10+ years,59500.0,28.54,715.0
135686834,0,E,car,RENT,2 years,40800.0,6.06,660.0
135702924,0,D,other,MORTGAGE,10+ years,40000.0,5.4,675.0
135810360,0,C,vacation,RENT,10+ years,50000.0,33.39,700.0
135817141,0,C,debt_consolidation,OWN,1 year,50000.0,13.61,700.0
135898634,0,E,credit_card,OWN,10+ years,65000.0,21.53,660.0
135902470,0,B,other,OWN,4 years,84000.0,16.72,760.0
136042671,0,B,debt_consolidation,RENT,< 1 year,4160000.0,0.3,695.0
136099480,0,B,credit_card,MORTGAGE,2 years,135000.0,32.11,680.0
136174035,0,F,debt_consolidation,RENT,10+ years,103000.0,30.13,675.0
136193327,0,E,debt_consolidation,RENT,3 years,78000.0,21.28,670.0
136205417,0,A,credit_card,RENT,2 years,48800.0,11.16,750.0
136221433,0,D,credit_card,MORTGAGE,3 years,63000.0,11.49,660.0
136222860,0,B,debt_consolidation,MORTGAGE,10+ years,65000.0,9.99,720.0
136308318,0,F,other,RENT,10+ years,65000.0,28.82,675.0
136359016,0,B,credit_card,MORTGAGE,10+ years,65000.0,18.06,670.0
136361248,0,D,major_purchase,MORTGAGE,7 years,84000.0,14.17,705.0
136409702,1,B,debt_consolidation,MORTGAGE,7 years,60000.0,25.26,670.0
136456167,0,B,credit_card,RENT,4 years,72000.0,2.27,715.0
136461376,0,A,debt_consolidation,MORTGAGE,10+ years,88000.0,10.23,715.0
136467901,0,D,vacation,MORTGAGE,1 year,78000.0,33.4,690.0
136495813,0,D,debt_consolidation,MORTGAGE,10+ years,92000.0,30.09,660.0
136497154,0,C,credit_card,MORTGAGE,10+ years,136000.0,26.2,695.0
136533226,0,E,credit_card,OWN,2 years,51000.0,30.85,695.0
136547048,0,B,home_improvement,MORTGAGE,10+ years,214255.0,27.01,670.0
136551707,0,A,debt_consolidation,RENT,3 years,35000.0,18.07,730.0
136583896,0,C,credit_card,RENT,10+ years,69000.0,23.15,665.0
136606230,0,A,credit_card,MORTGAGE,4 years,52200.0,17.7,790.0
136610151,0,C,debt_consolidation,MORTGAGE,10+ years,72000.0,45.87,705.0
136625400,0,G,other,RENT,10+ years,50000.0,26.55,750.0
136635141,0,G,debt_consolidation,MORTGAGE,3 years,70000.0,35.11,675.0
136726016,0,A,credit_card,RENT,10+ years,32000.0,11.07,735.0
136745186,0,B,major_purchase,MORTGAGE,4 years,90000.0,9.41,720.0
136780048,0,A,credit_card,RENT,2 years,55000.0,11.98,705.0
136811810,0,D,debt_consolidation,RENT,1 year,42000.0,37.03,675.0
137020807,0,B,debt_consolidation,MORTGAGE,,96000.0,15.26,805.0
137040795,1,G,other,MORTGAGE,6 years,40000.0,11.88,700.0
137136634,0,E,other,RENT,3 years,136000.0,8.25,705.0
137165366,0,B,debt_consolidation,MORTGAGE,10+ years,113000.0,22.79,720.0
137233771,0,E,debt_consolidation,OWN,< 1 year,58000.0,8.71,665.0
137252942,0,D,debt_consolidation,MORTGAGE,< 1 year,50000.0,23.5,660.0
137273542,0,B,debt_consolidation,RENT,2 years,38000.0,8.29,735.0
137296734,0,B,credit_card,RENT,2 years,60000.0,17.74,705.0
137304139,0,D,medical,OWN,10+ years,45000.0,31.33,730.0
137306731,0,D,debt_consolidation,RENT,2 years,189000.0,12.26,670.0
137320000,0,B,credit_card,RENT,1 year,35000.0,6.21,700.0
137330952,0,D,credit_card,RENT,< 1 year,55000.0,10.58,670.0
137331046,0,D,moving,MORTGAGE,10+ years,52000.0,11.59,695.0
137355370,0,A,credit_card,RENT,4 years,41345.0,8.42,690.0
137356418,0,D,debt_consolidation,RENT,5 years,35000.0,26.44,690.0
137387624,0,C,home_improvement,MORTGAGE,10+ years,72000.0,20.45,695.0
137415640,0,D,debt_consolidation,RENT,2 years,35000.0,39.44,690.0
137462029,0,F,debt_consolidation,OWN,3 years,72800.0,12.18,695.0
137465443,0,B,debt_consolidation,RENT,10+ years,60000.0,31.96,670.0
137496278,1,D,debt_consolidation,RENT,2 years,45000.0,20.27,675.0
137511549,1,D,debt_consolidation,MORTGAGE,10+ years,150000.0,11.41,715.0
137630322,0,B,debt_consolidation,OWN,8 years,92000.0,12.05,815.0
137667275,0,B,debt_consolidation,RENT,1 year,45000.0,12.96,735.0
137736767,0,E,other,RENT,10+ years,149000.0,0.56,745.0
137746906,1,F,debt_consolidation,RENT,,80448.0,21.72,680.0
137812269,0,D,other,MORTGAGE,10+ years,43000.0,12.06,670.0
137883535,0,D,debt_consolidation,RENT,,19000.0,106.7,660.0
137886570,0,A,credit_card,MORTGAGE,< 1 year,70000.0,21.57,710.0
137952606,0,B,medical,RENT,10+ years,73000.0,1.74,785.0
137963223,1,E,debt_consolidation,RENT,6 years,39000.0,29.82,690.0
137975231,0,D,debt_consolidation,RENT,3 years,42800.0,5.86,705.0
138003878,0,B,debt_consolidation,RENT,< 1 year,45000.0,22.91,770.0
138013488,0,F,other,MORTGAGE,10+ years,100000.0,11.53,660.0
138032194,0,B,credit_card,OWN,10+ years,120000.0,8.01,685.0
138038734,0,C,debt_consolidation,RENT,4 years,75000.0,14.08,660.0
138054092,0,A,debt_consolidation,OWN,10+ years,35000.0,27.85,775.0
138061466,0,A,debt_consolidation,MORTGAGE,8 years,68000.0,17.35,700.0
138131549,0,B,major_purchase,RENT,7 years,210000.0,2.31,740.0
138133911,0,E,credit_card,MORTGAGE,10+ years,130000.0,17.04,675.0
138143315,0,E,other,RENT,1 year,60000.0,14.52,690.0
138146826,0,B,credit_card,MORTGAGE,< 1 year,125000.0,8.98,710.0
138209015,0,C,debt_consolidation,RENT,,22000.0,28.37,705.0
138211564,0,C,credit_card,MORTGAGE,10+ years,130000.0,24.75,715.0
138228696,0,A,debt_consolidation,MORTGAGE,1 year,103000.0,26.26,735.0
138265556,0,A,debt_consolidation,RENT,1 year,44290.0,29.59,800.0
138269573,0,A,credit_card,MORTGAGE,10+ years,140000.0,32.5,750.0
138285945,0,D,moving,RENT,3 years,80000.0,10.71,660.0
138303880,0,D,debt_consolidation,RENT,3 years,80000.0,14.42,665.0
138357393,0,D,home_improvement,MORTGAGE,7 years,70000.0,27.12,675.0
138366256,0,F,debt_consolidation,MORTGAGE,2 years,30000.0,33.14,665.0
138432276,0,F,other,RENT,< 1 year,168000.0,28.56,695.0
138442835,0,C,debt_consolidation,RENT,10+ years,31200.0,18.5,680.0
138453204,0,D,credit_card,OWN,4 years,78000.0,33.86,705.0
138487766,0,A,debt_consolidation,MORTGAGE,10+ years,82000.0,6.85,715.0
138505952,0,F,debt_consolidation,RENT,10+ years,93000.0,22.5,660.0
138513501,0,E,debt_consolidation,MORTGAGE,10+ years,145000.0,16.86,660.0
138523664,0,A,debt_consolidation,MORTGAGE,10+ years,60000.0,13.16,675.0
138530375,0,B,debt_consolidation,MORTGAGE,4 years,117000.0,19.12,730.0
138544975,0,F,credit_card,RENT,< 1 year,29190.0,32.81,715.0
138572932,0,D,debt_consolidation,MORTGAGE,1 year,28140.0,21.96,665.0
138600423,0,A,credit_card,MORTGAGE,,104916.0,9.95,670.0
138630120,0,B,credit_card,MORTGAGE,6 years,130000.0,9.17,685.0
138632735,0,D,credit_card,RENT,1 year,65000.0,20.14,660.0
138632864,0,A,debt_consolidation,MORTGAGE,3 years,54500.0,15.36,695.0
138670373,0,F,debt_consolidation,OWN,7 years,66000.0,25.25,710.0
138811150,0,A,credit_card,OWN,< 1 year,256335.0,24.44,725.0
138814163,0,G,other,RENT,< 1 year,16000.0,30.91,690.0
138875492,0,E,credit_card,MORTGAGE,10+ years,255000.0,19.95,680.0
138893900,0,E,debt_consolidation,RENT,2 years,165000.0,20.28,665.0
138921475,0,B,credit_card,MORTGAGE,10+ years,175000.0,10.34,805.0
138921581,0,E,debt_consolidation,MORTGAGE,< 1 year,65000.0,29.71,685.0
138947161,0,D,credit_card,RENT,4 years,29000.0,22.68,720.0
138958776,0,F,debt_consolidation,MORTGAGE,4 years,90000.0,33.6,685.0
138982937,0,F,medical,RENT,3 years,46000.0,28.82,665.0
139075037,0,D,debt_consolidation,RENT,< 1 year,38400.0,7.69,670.0
139084130,0,B,other,MORTGAGE,5 years,65000.0,7.99,770.0
139106203,1,C,debt_consolidation,RENT,,28414.0,20.49,690.0
139114190,0,B,credit_card,RENT,5 years,125000.0,8.32,710.0
139147538,0,D,debt_consolidation,RENT,,5000.0,45.67,680.0
139221091,0,D,credit_card,RENT,4 years,78000.0,20.72,660.0
139229006,0,A,credit_card,RENT,2 years,98273.0,19.03,715.0
139276870,0,E,moving,RENT,,15036.0,18.99,740.0
139343100,0,D,debt_consolidation,RENT,1 year,41600.0,22.22,680.0
139354263,0,E,debt_consolidation,OWN,< 1 year,35000.0,23.66,675.0
139363743,0,C,debt_consolidation,RENT,< 1 year,72000.0,8.94,675.0
139388298,0,F,debt_consolidation,RENT,2 years,35360.0,29.19,700.0
139429213,0,D,small_business,RENT,5 years,85000.0,22.41,665.0
139434099,0,D,debt_consolidation,MORTGAGE,5 years,57200.0,17.39,670.0
139434417,0,A,credit_card,RENT,2 years,52000.0,22.62,700.0
139447273,0,C,debt_consolidation,MORTGAGE,7 years,80000.0,23.1,670.0
139509720,0,A,credit_card,RENT,1 year,38000.0,7.93,720.0
139611422,0,A,debt_consolidation,RENT,10+ years,125000.0,18.92,715.0
139635089,0,A,debt_consolidation,MORTGAGE,< 1 year,105000.0,11.91,710.0
139677308,0,A,debt_consolidation,MORTGAGE,10+ years,95000.0,33.55,740.0
139754107,0,B,home_improvement,RENT,6 years,130000.0,1.87,685.0
139821925,0,E,debt_consolidation,RENT,5 years,55000.0,2.9,690.0
139835921,0,C,moving,RENT,2 years,86224.0,17.44,670.0
139851660,0,C,debt_consolidation,RENT,7 years,95000.0,26.09,730.0
139873454,0,D,vacation,MORTGAGE,2 years,46000.0,18.6,740.0
139969396,0,B,credit_card,MORTGAGE,8 years,51000.0,16.47,700.0
140002949,0,G,debt_consolidation,RENT,3 years,30000.0,24.2,730.0
140105160,0,B,credit_card,MORTGAGE,10+ years,40000.0,51.97,665.0
140201355,1,G,credit_card,MORTGAGE,3 years,33000.0,41.67,670.0
140238599,0,B,other,RENT,4 years,41000.0,12.82,760.0
140289949,0,A,debt_consolidation,MORTGAGE,6 years,52000.0,31.66,730.0
140290672,0,E,debt_consolidation,RENT,10+ years,77000.0,27.9,685.0
140309995,0,E,debt_consolidation,MORTGAGE,,21600.0,16.94,665.0
140318746,0,B,debt_consolidation,MORTGAGE,10+ years,120000.0,25.02,665.0
140325734,0,A,credit_card,OWN,10+ years,85000.0,13.77,750.0
140350677,0,A,credit_card,OWN,,53954.0,24.15,760.0
140376148,0,D,home_improvement,OWN,10+ years,130000.0,8.97,685.0
140377954,0,A,credit_card,MORTGAGE,10+ years,105664.0,35.65,730.0
140381491,0,F,other,RENT,< 1 year,85000.0,5.38,675.0
140387378,0,C,house,RENT,4 years,53000.0,21.63,685.0
140405344,0,A,debt_consolidation,MORTGAGE,< 1 year,90000.0,8.52,715.0
140461205,0,A,debt_consolidation,RENT,2 years,75000.0,12.85,700.0
140566029,0,C,major_purchase,RENT,10+ years,204000.0,12.0,665.0
140571377,0,A,debt_consolidation,MORTGAGE,10+ years,100000.0,8.66,680.0
140727862,0,A,debt_consolidation,MORTGAGE,10+ years,90000.0,23.73,730.0
140743289,0,A,debt_consolidation,RENT,4 years,210000.0,10.1,775.0
140750955,0,E,home_improvement,OWN,10+ years,80000.0,21.71,710.0
140752716,0,F,home_improvement,OWN,1 year,68000.0,5.75,715.0
140954749,0,A,credit_card,RENT,,48000.0,18.15,730.0
140984471,0,G,debt_consolidation,RENT,1 year,49000.0,28.48,750.0
141051506,0,C,debt_consolidation,OWN,10+ years,50000.0,14.93,665.0
141078310,0,C,credit_card,OWN,1 year,50000.0,21.75,695.0
141091015,0,A,debt_consolidation,RENT,10+ years,100000.0,16.34,715.0
141105206,0,A,credit_card,MORTGAGE,< 1 year,60000.0,5.52,705.0
141112163,0,A,debt_consolidation,RENT,10+ years,120000.0,9.11,685.0
141169583,0,D,debt_consolidation,MORTGAGE,10+ years,85000.0,33.31,725.0
141198490,0,B,small_business,RENT,7 years,95000.0,15.96,735.0
141217664,0,B,credit_card,RENT,10+ years,30000.0,11.84,670.0
141236177,0,D,medical,MORTGAGE,10+ years,42600.0,25.41,675.0
141275271,0,F,debt_consolidation,MORTGAGE,10+ years,45000.0,30.21,665.0
141285023,0,E,home_improvement,RENT,2 years,45000.0,4.13,680.0
141297056,0,D,debt_consolidation,RENT,4 years,90000.0,20.8,665.0
141333788,0,A,debt_consolidation,MORTGAGE,5 years,107000.0,8.97,685.0
141339764,0,A,other,OWN,,70000.0,3.51,790.0
141371895,0,E,debt_consolidation,OWN,5 years,78000.0,22.34,700.0
141382897,0,C,home_improvement,MORTGAGE,10+ years,100000.0,18.6,700.0
141385435,0,E,home_improvement,MORTGAGE,4 years,75000.0,1.38,735.0
141447385,0,B,debt_consolidation,MORTGAGE,10+ years,140000.0,8.13,665.0
141467090,0,C,home_improvement,RENT,10+ years,113802.0,19.33,675.0
141475188,0,B,credit_card,MORTGAGE,< 1 year,39000.0,32.34,680.0
141495702,0,C,credit_card,RENT,10+ years,47000.0,30.75,690.0
141530058,0,C,debt_consolidation,MORTGAGE,10+ years,91000.0,4.98,660.0
141546741,0,A,debt_consolidation,MORTGAGE,< 1 year,30000.0,23.04,760.0
141575107,0,E,other,RENT,2 years,69000.0,28.19,695.0
141583516,0,B,debt_consolidation,MORTGAGE,10+ years,100000.0,8.47,720.0
141594737,0,G,credit_card,MORTGAGE,2 years,100000.0,24.5,660.0
141683031,0,D,other,RENT,5 years,140000.0,13.67,670.0
141896970,0,E,debt_consolidation,ANY,2 years,55000.0,36.66,695.0
141929342,0,C,debt_consolidation,OWN,,35000.0,15.6,685.0
141935532,0,D,other,MORTGAGE,10+ years,56000.0,22.87,685.0
141937698,0,D,vacation,MORTGAGE,6 years,75000.0,21.73,705.0
141968494,0,D,vacation,RENT,10+ years,52000.0,19.29,660.0
141979501,0,A,credit_card,MORTGAGE,5 years,98000.0,16.32,710.0
142033357,0,E,debt_consolidation,OWN,4 years,39850.0,21.2,675.0
142042466,0,D,credit_card,MORTGAGE,10+ years,45300.0,12.61,660.0
142067849,0,A,debt_consolidation,RENT,10+ years,75000.0,10.14,695.0
142069218,0,C,debt_consolidation,RENT,6 years,50000.0,20.31,690.0
142098309,0,D,debt_consolidation,OWN,2 years,28500.0,22.11,675.0
142155633,0,A,home_improvement,MORTGAGE,10+ years,120000.0,13.72,725.0
142158383,0,E,debt_consolidation,MORTGAGE,10+ years,25500.0,24.89,675.0
142197211,0,D,credit_card,MORTGAGE,10+ years,78892.0,38.64,680.0
142244387,0,A,credit_card,MORTGAGE,2 years,57500.0,18.41,700.0
142302256,0,A,credit_card,OWN,< 1 year,90000.0,13.68,690.0
142323219,0,D,credit_card,MORTGAGE,4 years,90000.0,29.52,720.0
142362711,0,D,debt_consolidation,RENT,3 years,52100.0,25.32,685.0
142389260,0,C,home_improvement,RENT,6 years,94000.0,38.61,695.0
142445165,0,C,other,OWN,1 year,60000.0,0.62,715.0
142477128,0,B,debt_consolidation,MORTGAGE,10+ years,95000.0,25.05,715.0
142495865,0,A,other,OWN,10+ years,115000.0,18.56,725.0
142516184,0,A,other,MORTGAGE,< 1 year,100000.0,7.97,840.0
142583117,0,B,debt_consolidation,MORTGAGE,10+ years,140000.0,17.98,740.0
142586226,0,B,debt_consolidation,RENT,2 years,30160.0,7.08,670.0
142613635,0,A,credit_card,RENT,< 1 year,50000.0,19.32,690.0
142646794,0,E,debt_consolidation,MORTGAGE,9 years,225000.0,21.93,730.0
142752958,0,B,credit_card,MORTGAGE,5 years,185000.0,30.11,665.0
142809043,1,B,debt_consolidation,RENT,,27600.0,14.87,725.0
142868265,0,B,major_purchase,RENT,7 years,60000.0,6.18,705.0
142953782,0,E,debt_consolidation,RENT,5 years,70000.0,7.08,675.0
142981871,0,E,debt_consolidation,RENT,10+ years,80000.0,17.91,665.0
